"","c.Inf..33.8716306708252..33.7665809148426..33.6841572569265.."
"6641",10.4309363461365
"6642",10.430927145431
"6643",10.4291407919372
"6644",10.4280848947325
"6645",10.4275374664224
"6646",10.4269683313538
"6647",10.4254051300652
"6648",10.4252703396432
"6649",10.4222285379265
"6650",10.4221880169678
"6651",10.4214160131038
"6652",10.4191964624418
"6653",10.4175702435948
"6654",10.416935055375
"6655",10.4169189752075
"6656",10.4168748462081
"6657",10.4154899751861
"6658",10.4151811848059
"6659",10.4147856692775
"6660",10.412707226313
"6661",10.4125548343611
"6662",10.4121373035132
"6663",10.4118880072386
"6664",10.4111503004128
"6665",10.4110141493442
"6666",10.4083295883659
"6667",10.407593493344
"6668",10.4070730728084
"6669",10.4052409830753
"6670",10.4034508098537
"6671",10.4019001993153
"6672",10.401775165652
"6673",10.4013132395635
"6674",10.3997269618622
"6675",10.3994947074966
"6676",10.3980146291834
"6677",10.3973485762642
"6678",10.3963665488226
"6679",10.3962460355367
"6680",10.3960447314076
"6681",10.3943593159932
"6682",10.3933467948219
"6683",10.3928075945403
"6684",10.3927735468996
"6685",10.3920849142624
"6686",10.3904945924259
"6687",10.3902542541402
"6688",10.3898472126933
"6689",10.3890380213949
"6690",10.3877416578935
"6691",10.3877132053559
"6692",10.3871367593446
"6693",10.3843322693352
"6694",10.3834090314213
"6695",10.383387188867
"6696",10.3833681832485
"6697",10.3829944080232
"6698",10.3827942555259
"6699",10.3808593786638
"6700",10.3785076395694
"6701",10.3784983149525
"6702",10.377583249031
"6703",10.3775648383602
"6704",10.3762656555729
"6705",10.3761665602956
"6706",10.3747487403392
"6707",10.3739944943431
"6708",10.3738661906763
"6709",10.3736740917617
"6710",10.3735659022769
"6711",10.3726079358377
"6712",10.3699034804723
"6713",10.3681918007001
"6714",10.3680936057265
"6715",10.3678358411508
"6716",10.3674414300332
"6717",10.3658414666878
"6718",10.3651135863197
"6719",10.3637066993446
"6720",10.3635683846671
"6721",10.3625483619755
"6722",10.3622338335887
"6723",10.3619409620822
"6724",10.3615006815072
"6725",10.3604403688104
"6726",10.3575681869325
"6727",10.3567500294909
"6728",10.356591854166
"6729",10.3557391189676
"6730",10.3545556887165
"6731",10.3532406624995
"6732",10.3500361280002
"6733",10.3498469260046
"6734",10.3498370099229
"6735",10.3481685799484
"6736",10.3462776122475
"6737",10.3456368428445
"6738",10.3448733540154
"6739",10.3448586206585
"6740",10.3437094839492
"6741",10.3407905426573
"6742",10.3398922606177
"6743",10.3397088675434
"6744",10.3383613557467
"6745",10.3383370280554
"6746",10.3371602997158
"6747",10.3359662637192
"6748",10.3356782868451
"6749",10.3346793086812
"6750",10.3335065883233
"6751",10.3333784946169
"6752",10.3333423571503
"6753",10.332437432559
"6754",10.3322124562254
"6755",10.3313766029869
"6756",10.3276640431759
"6757",10.3265390997555
"6758",10.3248257263628
"6759",10.3238170902817
"6760",10.3232931242868
"6761",10.3224785405675
"6762",10.3224519797061
"6763",10.3218588572637
"6764",10.3195410331477
"6765",10.3179657619971
"6766",10.3177811489615
"6767",10.316888769606
"6768",10.3152972904061
"6769",10.3152463350052
"6770",10.313821473073
"6771",10.3132850733908
"6772",10.3123377660419
"6773",10.3109220743753
"6774",10.3101727928981
"6775",10.3093220716524
"6776",10.309208967581
"6777",10.3091297275448
"6778",10.3090684995229
"6779",10.3087831397381
"6780",10.3079070956995
"6781",10.3067279623468
"6782",10.3064994609072
"6783",10.3056164864774
"6784",10.3049946454232
"6785",10.3045088539678
"6786",10.3029531830732
"6787",10.302661474474
"6788",10.3002543206889
"6789",10.2975927055147
"6790",10.2965341802679
"6791",10.295475182269
"6792",10.2950502757178
"6793",10.2916718924175
"6794",10.2895956053276
"6795",10.289277766063
"6796",10.2885519919548
"6797",10.2882341362985
"6798",10.2845179016636
"6799",10.2834758829205
"6800",10.28314299874
"6801",10.2828159124495
"6802",10.2824854836269
"6803",10.2819671368412
"6804",10.2811227837697
"6805",10.2807964332394
"6806",10.2744572328935
"6807",10.2739448440781
"6808",10.2736174533716
"6809",10.2729547877183
"6810",10.2713391713454
"6811",10.2700625425995
"6812",10.2692581665709
"6813",10.2691927734038
"6814",10.2677666900932
"6815",10.2675412246792
"6816",10.265670351277
"6817",10.2639086635708
"6818",10.2636186024844
"6819",10.2635693378321
"6820",10.263213047259
"6821",10.2540093304022
"6822",10.2525870150463
"6823",10.251146797526
"6824",10.2499377173645
"6825",10.2485839988008
"6826",10.2448108273576
"6827",10.2443433258756
"6828",10.2442263089002
"6829",10.2423629528688
"6830",10.2391173222639
"6831",10.2368680817093
"6832",10.2354397989668
"6833",10.2345184087463
"6834",10.2338502874579
"6835",10.2337041290257
"6836",10.2300487779696
"6837",10.2290080504665
"6838",10.2273147647806
"6839",10.2262066777816
"6840",10.2260921159976
"6841",10.2253961965401
"6842",10.225395603075
"6843",10.2252292719745
"6844",10.2247405009781
"6845",10.2242148736552
"6846",10.2229673875436
"6847",10.220382201082
"6848",10.2202172721288
"6849",10.219329176042
"6850",10.2184831080049
"6851",10.2138977014528
"6852",10.2127012160274
"6853",10.2121118054817
"6854",10.210474744943
"6855",10.2103232054849
"6856",10.2089863291665
"6857",10.2082332827509
"6858",10.2072541150476
"6859",10.2021712214506
"6860",10.2015396546968
"6861",10.2013363136508
"6862",10.2003463509495
"6863",10.2002639773517
"6864",10.1996987075939
"6865",10.1988921983926
"6866",10.1987625483575
"6867",10.1967891652325
"6868",10.19512671289
"6869",10.1919372818639
"6870",10.1914715101014
"6871",10.191194035032
"6872",10.1907505579831
"6873",10.1895748509477
"6874",10.1890634171063
"6875",10.1883043539585
"6876",10.187774238997
"6877",10.1872215037334
"6878",10.1868023276467
"6879",10.1860796427066
"6880",10.1855055422805
"6881",10.1823194235999
"6882",10.1783509112162
"6883",10.1771210821892
"6884",10.1759453696611
"6885",10.1750165375706
"6886",10.1747221164877
"6887",10.1741235274772
"6888",10.1737751787204
"6889",10.171978775391
"6890",10.1715106644995
"6891",10.1713956846379
"6892",10.1713771084319
"6893",10.1656855502924
"6894",10.1635881469615
"6895",10.1624367282329
"6896",10.1616093675242
"6897",10.1612098233719
"6898",10.1611685628641
"6899",10.1597866640774
"6900",10.159767990233
"6901",10.1548255062394
"6902",10.154672175833
"6903",10.1529980064696
"6904",10.1524579236615
"6905",10.1497207407759
"6906",10.1492932546919
"6907",10.1491001837291
"6908",10.148671080838
"6909",10.1482528185934
"6910",10.1479132454291
"6911",10.1477737003657
"6912",10.1469278278369
"6913",10.1446281994695
"6914",10.1435686139117
"6915",10.1406185311094
"6916",10.1393027212382
"6917",10.1363442486329
"6918",10.1330453735577
"6919",10.1314337990539
"6920",10.130247539915
"6921",10.1284491104617
"6922",10.1282915429658
"6923",10.1281995768617
"6924",10.1265169392177
"6925",10.126376686183
"6926",10.1260391442945
"6927",10.1250729243757
"6928",10.1244627689046
"6929",10.1237081460194
"6930",10.1205011467028
"6931",10.1193597458778
"6932",10.1186557457011
"6933",10.1184973667478
"6934",10.1174896204702
"6935",10.117364623704
"6936",10.1169921530433
"6937",10.116323025164
"6938",10.1160030885145
"6939",10.115547748923
"6940",10.1129557168454
"6941",10.1117009437475
"6942",10.1087770280221
"6943",10.1082708065004
"6944",10.1082323673774
"6945",10.1079582836238
"6946",10.1078224173487
"6947",10.107156913301
"6948",10.1068256286281
"6949",10.1027208738917
"6950",10.0997081436577
"6951",10.0968766272178
"6952",10.0961851785844
"6953",10.0953062109103
"6954",10.0952806576488
"6955",10.0952289583466
"6956",10.0951722013363
"6957",10.0950420477011
"6958",10.0936018407039
"6959",10.0903779648829
"6960",10.0894659967139
"6961",10.0884817891033
"6962",10.08781041254
"6963",10.0853081294366
"6964",10.0849788335717
"6965",10.0827840734477
"6966",10.0824306699357
"6967",10.0814480862509
"6968",10.0812131173847
"6969",10.078473620763
"6970",10.0783816219655
"6971",10.0769871281205
"6972",10.0765079633855
"6973",10.0717444283716
"6974",10.0683913969664
"6975",10.066940787497
"6976",10.0668243217648
"6977",10.0659852617867
"6978",10.0632596357909
"6979",10.058854109293
"6980",10.0585590016852
"6981",10.0552440353581
"6982",10.0548064543073
"6983",10.0528274662097
"6984",10.0504031031095
"6985",10.0502253710464
"6986",10.0499137923285
"6987",10.0470232237803
"6988",10.0459058806283
"6989",10.0455487068167
"6990",10.0455402306998
"6991",10.0454405578498
"6992",10.0446965053593
"6993",10.0417060065999
"6994",10.0386413105259
"6995",10.0370598236111
"6996",10.0363356211282
"6997",10.03555859344
"6998",10.0347352703611
"6999",10.0288925744879
"7000",10.0258357923611
"7001",10.0234894537436
"7002",10.0232225760554
"7003",10.0215712367217
"7004",10.021276711349
"7005",10.0210072652817
"7006",10.0200234940522
"7007",10.0196704438708
"7008",10.0177453790057
"7009",10.0168470758128
"7010",10.0162098008517
"7011",10.0159965396248
"7012",10.0157130888269
"7013",10.0140735159389
"7014",10.0129863913889
"7015",10.0117291227613
"7016",10.0096518190622
"7017",10.0090215082425
"7018",10.0086177773647
"7019",10.00674070456
"7020",10.005879391083
"7021",10.0055409602897
"7022",10.0030693494118
"7023",10.0022312901829
"7024",10.0019553283087
"7025",9.99984121026362
"7026",9.99748414420109
"7027",9.9967539459966
"7028",9.99653091030411
"7029",9.9932017928027
"7030",9.99238030291119
"7031",9.99232582500799
"7032",9.990393231807
"7033",9.99011579345857
"7034",9.98966063891523
"7035",9.98917585087917
"7036",9.98741073125501
"7037",9.9865556221029
"7038",9.98637206902715
"7039",9.98635353523782
"7040",9.98559394528526
"7041",9.98431101585462
"7042",9.9818950505295
"7043",9.9815914131131
"7044",9.9793749609628
"7045",9.97732036725768
"7046",9.97703989050518
"7047",9.97249569570771
"7048",9.97093597991815
"7049",9.97054479851881
"7050",9.96774015389659
"7051",9.96737712176222
"7052",9.96642569316839
"7053",9.96636786359914
"7054",9.96274315142811
"7055",9.96219587089969
"7056",9.96177278680431
"7057",9.95836429719171
"7058",9.95800337563179
"7059",9.95732990220853
"7060",9.95501683109964
"7061",9.95240166889527
"7062",9.95194624506188
"7063",9.94916781805276
"7064",9.94905541671125
"7065",9.9482684523757
"7066",9.94775013177124
"7067",9.94649310458017
"7068",9.9446657285062
"7069",9.94243150779938
"7070",9.94233039531836
"7071",9.94198264184172
"7072",9.94156518533844
"7073",9.93799380876642
"7074",9.93659759656152
"7075",9.93631791615161
"7076",9.93451002311091
"7077",9.93362438960304
"7078",9.93297021448997
"7079",9.93212706615915
"7080",9.92924465452002
"7081",9.92923938965036
"7082",9.92692008340203
"7083",9.92620784488206
"7084",9.92587054295732
"7085",9.9243804372753
"7086",9.92417088061105
"7087",9.92349875085712
"7088",9.92288431337611
"7089",9.92227196130118
"7090",9.92111538501685
"7091",9.92083554185544
"7092",9.92060659627256
"7093",9.92013871322541
"7094",9.92003517228422
"7095",9.91948459183946
"7096",9.91897053598264
"7097",9.91615850768252
"7098",9.91569916634167
"7099",9.91356226984113
"7100",9.91272055859678
"7101",9.91013595468322
"7102",9.90892995746126
"7103",9.90847711353901
"7104",9.90832776702464
"7105",9.90803716356427
"7106",9.9079626671665
"7107",9.90591265099658
"7108",9.90553728857998
"7109",9.90541922364148
"7110",9.90535678915398
"7111",9.9053182644558
"7112",9.90466323907781
"7113",9.90394182094764
"7114",9.90244610179736
"7115",9.90106831254314
"7116",9.90090971511578
"7117",9.90065483052964
"7118",9.89883019046018
"7119",9.89834623519743
"7120",9.89745861456413
"7121",9.89674773396635
"7122",9.89355756460939
"7123",9.89009854461496
"7124",9.88869352662862
"7125",9.88851174296033
"7126",9.88724495105522
"7127",9.88526305918305
"7128",9.88519567583058
"7129",9.8843827382899
"7130",9.8842546271091
"7131",9.88418468371573
"7132",9.88331445561078
"7133",9.88290716763407
"7134",9.8823238410555
"7135",9.88216718973866
"7136",9.88200561465877
"7137",9.88123637338811
"7138",9.88120358197162
"7139",9.88093284746731
"7140",9.88085120277453
"7141",9.88018716683663
"7142",9.88007423227156
"7143",9.87684188041858
"7144",9.87611041641328
"7145",9.87528359327985
"7146",9.87248163318424
"7147",9.87157855636279
"7148",9.87061072760935
"7149",9.86444881157472
"7150",9.86227064178616
"7151",9.86105592932267
"7152",9.8593422056786
"7153",9.85907574494801
"7154",9.85750905563812
"7155",9.85670641967456
"7156",9.85559364674664
"7157",9.85481108973493
"7158",9.85393701120757
"7159",9.85326984452671
"7160",9.85190382865906
"7161",9.8502067964659
"7162",9.849661263908
"7163",9.84944410034015
"7164",9.84868242995137
"7165",9.84633989739501
"7166",9.84543303652416
"7167",9.84470695788579
"7168",9.84360144326659
"7169",9.84275569147308
"7170",9.8425713069841
"7171",9.8420295748405
"7172",9.84027282789163
"7173",9.84024573739415
"7174",9.8396600902546
"7175",9.83775202586746
"7176",9.83701014699313
"7177",9.83696291269392
"7178",9.8355456544917
"7179",9.83519484743939
"7180",9.83423144164379
"7181",9.83076111327667
"7182",9.83062889002367
"7183",9.83037575787954
"7184",9.83011657812967
"7185",9.82986198491202
"7186",9.82861730649035
"7187",9.82838798637704
"7188",9.82653986581258
"7189",9.82618650390904
"7190",9.82598604387127
"7191",9.82298323760819
"7192",9.82114281675255
"7193",9.82009739429828
"7194",9.81987488322583
"7195",9.8195690099979
"7196",9.81924275615542
"7197",9.81912846236104
"7198",9.81847189593405
"7199",9.81757518000642
"7200",9.81491219972044
"7201",9.81279503204229
"7202",9.81218662938086
"7203",9.81100980301
"7204",9.81024955683589
"7205",9.80958067455194
"7206",9.80806833675793
"7207",9.8080665017778
"7208",9.807421521101
"7209",9.80148698609685
"7210",9.79945693556356
"7211",9.7990885697148
"7212",9.7970227735887
"7213",9.79522781540397
"7214",9.79183131912285
"7215",9.79160041488053
"7216",9.79056829503289
"7217",9.78964316542932
"7218",9.78958027609742
"7219",9.78770826402262
"7220",9.78750085816126
"7221",9.78588868174577
"7222",9.7856155817036
"7223",9.7850335491016
"7224",9.78367124292775
"7225",9.78200669107899
"7226",9.78200431202592
"7227",9.78187754100174
"7228",9.78154224962771
"7229",9.77881472330271
"7230",9.77705168135929
"7231",9.77608163941169
"7232",9.77599141940019
"7233",9.77590509897987
"7234",9.77558269252332
"7235",9.77475664538985
"7236",9.77456117400104
"7237",9.77440603924357
"7238",9.77395497582247
"7239",9.77380024031614
"7240",9.77347287239816
"7241",9.77284464316273
"7242",9.77122201253706
"7243",9.77002113418123
"7244",9.76933049596271
"7245",9.76896293298171
"7246",9.76807752128701
"7247",9.76769950415846
"7248",9.7673216562677
"7249",9.76729621561804
"7250",9.76605371984023
"7251",9.76472267768977
"7252",9.76250984669301
"7253",9.76147806457257
"7254",9.75873338781209
"7255",9.75765476021311
"7256",9.75465094475685
"7257",9.75427674798031
"7258",9.75400852232896
"7259",9.75288768660009
"7260",9.75111522101223
"7261",9.75089653097357
"7262",9.74994276504816
"7263",9.74961422826701
"7264",9.74837361426303
"7265",9.74320176423987
"7266",9.74043051105024
"7267",9.73861197567854
"7268",9.73842942389737
"7269",9.73830247683049
"7270",9.7363757228404
"7271",9.73612242469019
"7272",9.73609942776942
"7273",9.73564905718039
"7274",9.73537521179326
"7275",9.73528139875341
"7276",9.73515199570232
"7277",9.73332649373528
"7278",9.73147553406403
"7279",9.73085962644182
"7280",9.73066761923027
"7281",9.73027872435815
"7282",9.72882634160758
"7283",9.7281780359176
"7284",9.72714561667667
"7285",9.7264787961953
"7286",9.72585124169313
"7287",9.72384877103008
"7288",9.72368643628216
"7289",9.72305135568429
"7290",9.72000251431209
"7291",9.71859130919978
"7292",9.71812000085659
"7293",9.71765564542326
"7294",9.71765450964763
"7295",9.71758820558157
"7296",9.71716750871968
"7297",9.71500014884432
"7298",9.71422310411534
"7299",9.71274654005848
"7300",9.7099658018655
"7301",9.70818908363476
"7302",9.70725958375106
"7303",9.70635801489466
"7304",9.70541100499415
"7305",9.70515557375495
"7306",9.70478136391763
"7307",9.70304931132961
"7308",9.70272781049219
"7309",9.70266644314914
"7310",9.70165233085696
"7311",9.70162214232921
"7312",9.70126848630779
"7313",9.70062798535104
"7314",9.70052863447411
"7315",9.69959630879694
"7316",9.6986452567032
"7317",9.69753346187974
"7318",9.69747926831909
"7319",9.69241368904027
"7320",9.69114312165979
"7321",9.68934358928585
"7322",9.68857070324376
"7323",9.68578962914746
"7324",9.68567138050878
"7325",9.68544319312478
"7326",9.68449333091034
"7327",9.68315272287096
"7328",9.68222979911251
"7329",9.68199989420798
"7330",9.67761983487708
"7331",9.67485537397452
"7332",9.67373859051111
"7333",9.671748853991
"7334",9.67114550633234
"7335",9.67092410416098
"7336",9.66982995583418
"7337",9.6694819568202
"7338",9.6683829462682
"7339",9.66700234805381
"7340",9.6637297928036
"7341",9.6615404919162
"7342",9.66048817432792
"7343",9.65953466901811
"7344",9.65903248487658
"7345",9.65717974354307
"7346",9.65469556282925
"7347",9.65436492004166
"7348",9.65337829992048
"7349",9.65207638595451
"7350",9.65145569751092
"7351",9.65083106013371
"7352",9.65039824133992
"7353",9.64958000304889
"7354",9.64915365438242
"7355",9.64913270717837
"7356",9.64788102163822
"7357",9.6471844149246
"7358",9.64706455802539
"7359",9.64684779270167
"7360",9.64632806265344
"7361",9.6458260940691
"7362",9.64503836577546
"7363",9.64419500514184
"7364",9.64288009733908
"7365",9.64244379240892
"7366",9.64075292888703
"7367",9.63788076961185
"7368",9.63741158175288
"7369",9.63669497452358
"7370",9.63612159609896
"7371",9.63525984715756
"7372",9.63236321457019
"7373",9.63205567205852
"7374",9.63058991178356
"7375",9.6296572264472
"7376",9.62958934224222
"7377",9.62938781122767
"7378",9.62868099738932
"7379",9.6279499933506
"7380",9.62774088492208
"7381",9.62743784468371
"7382",9.62656081564775
"7383",9.62600642193251
"7384",9.62528390549398
"7385",9.62492875790931
"7386",9.6245601974852
"7387",9.62348260880168
"7388",9.62200471225008
"7389",9.62154695778822
"7390",9.62070529011325
"7391",9.61814586731185
"7392",9.61635881156252
"7393",9.61605856032101
"7394",9.61582143513939
"7395",9.61509938913414
"7396",9.61292595869669
"7397",9.61171327009892
"7398",9.61167210158565
"7399",9.61106635428738
"7400",9.60963006978242
"7401",9.60742028318001
"7402",9.60461551369332
"7403",9.60379760321002
"7404",9.60368802122735
"7405",9.60368121127942
"7406",9.60360035848918
"7407",9.60107235371838
"7408",9.5999561016807
"7409",9.59927208039917
"7410",9.59764724045453
"7411",9.59677680968846
"7412",9.59404034423095
"7413",9.59252419630226
"7414",9.59250337618056
"7415",9.59164485946021
"7416",9.59150812447919
"7417",9.59126133909327
"7418",9.59069172643353
"7419",9.58969934490138
"7420",9.58922950177821
"7421",9.58832912253717
"7422",9.58797650095203
"7423",9.58767108953971
"7424",9.58578189128653
"7425",9.58570268428098
"7426",9.58542618727931
"7427",9.58453819409693
"7428",9.58440850578325
"7429",9.58276539766624
"7430",9.58023226452769
"7431",9.57995333313132
"7432",9.57785212811615
"7433",9.5776103172492
"7434",9.57693500340471
"7435",9.57630333017559
"7436",9.57625426414943
"7437",9.57606198219195
"7438",9.57360778630668
"7439",9.57049342421205
"7440",9.56975837820077
"7441",9.56410897369221
"7442",9.56172505113897
"7443",9.56129817925436
"7444",9.56066198033407
"7445",9.55855006644309
"7446",9.5581498576083
"7447",9.55789513949422
"7448",9.55767882733802
"7449",9.55726651301612
"7450",9.55701501275786
"7451",9.55615038218713
"7452",9.55585293559315
"7453",9.55382898676713
"7454",9.55050299288185
"7455",9.54984050230068
"7456",9.54882733793592
"7457",9.5487728850443
"7458",9.54830160622836
"7459",9.54808917231028
"7460",9.54374037077715
"7461",9.54262891645593
"7462",9.54119803744282
"7463",9.54029181440521
"7464",9.53970710897869
"7465",9.5393945374018
"7466",9.53654748174186
"7467",9.53488289711206
"7468",9.53268589588911
"7469",9.52956701850123
"7470",9.52851261464859
"7471",9.52626596496297
"7472",9.52558159351178
"7473",9.5251096553164
"7474",9.52450736288517
"7475",9.52444888957449
"7476",9.52306269018819
"7477",9.52246797266767
"7478",9.52213274237118
"7479",9.52201156172075
"7480",9.52093770442692
"7481",9.51878161125862
"7482",9.5153157492999
"7483",9.51458588622051
"7484",9.51433513134868
"7485",9.510246074371
"7486",9.50898155976063
"7487",9.5077726607321
"7488",9.50733411337995
"7489",9.50694679849897
"7490",9.50676923778465
"7491",9.50542046693836
"7492",9.5004106269067
"7493",9.49623713768091
"7494",9.49609824332896
"7495",9.49562845172686
"7496",9.49436271290044
"7497",9.4918594703075
"7498",9.49057417109543
"7499",9.48635803614528
"7500",9.48607126314248
"7501",9.48507967822957
"7502",9.48415955221469
"7503",9.48386646459534
"7504",9.48381612564875
"7505",9.48351012673676
"7506",9.4834012886672
"7507",9.48302009897163
"7508",9.48269662668305
"7509",9.48051386801948
"7510",9.48019391123706
"7511",9.4798658037487
"7512",9.47984272587644
"7513",9.47822099621819
"7514",9.47726259765976
"7515",9.47514332343212
"7516",9.47249528983611
"7517",9.47240110697288
"7518",9.4722471416735
"7519",9.47123135013472
"7520",9.4660580960955
"7521",9.46590935262359
"7522",9.46545675343334
"7523",9.46366902807036
"7524",9.46300464082577
"7525",9.46289412079987
"7526",9.46278780882567
"7527",9.46212450002295
"7528",9.4615489839689
"7529",9.45987419472166
"7530",9.45970806603689
"7531",9.45923389906127
"7532",9.45916696182592
"7533",9.45855776861141
"7534",9.45741746530899
"7535",9.45497622070638
"7536",9.45372644105499
"7537",9.45349224491658
"7538",9.45311348394821
"7539",9.45237962343793
"7540",9.44610145015796
"7541",9.44561790711461
"7542",9.44460242989615
"7543",9.44413670676827
"7544",9.44181520972329
"7545",9.44120969622522
"7546",9.4406468284215
"7547",9.44017413567655
"7548",9.44007421178038
"7549",9.43918493352089
"7550",9.43734626758888
"7551",9.43613285072563
"7552",9.43570769449912
"7553",9.43156370535744
"7554",9.42940004691911
"7555",9.42833722451581
"7556",9.42642813316778
"7557",9.42520820003179
"7558",9.42516218515181
"7559",9.42513385203606
"7560",9.42090975205427
"7561",9.42073961131506
"7562",9.42066593806697
"7563",9.41928311924294
"7564",9.41864383850134
"7565",9.41819067077468
"7566",9.4157630635955
"7567",9.41502927522046
"7568",9.41490311846573
"7569",9.41340321895229
"7570",9.41302348175105
"7571",9.4114664056519
"7572",9.41087350563249
"7573",9.40991908054566
"7574",9.40937277647096
"7575",9.40911793507415
"7576",9.40777631735378
"7577",9.4065509328298
"7578",9.40531072683005
"7579",9.40422412319772
"7580",9.4036758959249
"7581",9.40273615703016
"7582",9.40214547461247
"7583",9.40084301331833
"7584",9.39838645264729
"7585",9.3968938745749
"7586",9.39615048455541
"7587",9.39610589644134
"7588",9.39552541780696
"7589",9.39508734722361
"7590",9.39476755669906
"7591",9.39422713584078
"7592",9.39378011311285
"7593",9.39302413217607
"7594",9.39128580787555
"7595",9.39041988912997
"7596",9.38791125234367
"7597",9.38784849498728
"7598",9.38691493811402
"7599",9.38637834621779
"7600",9.38462845932186
"7601",9.38378181277017
"7602",9.38347955495999
"7603",9.38329963105401
"7604",9.38303887685972
"7605",9.38231513624597
"7606",9.38191058419041
"7607",9.38188859128859
"7608",9.37829614887184
"7609",9.37702320566241
"7610",9.37482913444083
"7611",9.37417855108894
"7612",9.37348469575697
"7613",9.37285752793483
"7614",9.37128974935493
"7615",9.37078283041594
"7616",9.369465050053
"7617",9.36944481508168
"7618",9.36838981641347
"7619",9.36801632967176
"7620",9.367997705544
"7621",9.36523813564222
"7622",9.3642325893924
"7623",9.36374359945646
"7624",9.36363387152845
"7625",9.3602943702291
"7626",9.35969455384592
"7627",9.35899317560976
"7628",9.35649445520571
"7629",9.3540440660249
"7630",9.35012435263381
"7631",9.34934525026888
"7632",9.34901582709043
"7633",9.34563978468169
"7634",9.34539802820088
"7635",9.34367732668175
"7636",9.34305947694819
"7637",9.33960736141587
"7638",9.33768065881772
"7639",9.33734005635874
"7640",9.33686022349176
"7641",9.33627200636034
"7642",9.33366441993773
"7643",9.33210575022908
"7644",9.33194850858598
"7645",9.3315268560927
"7646",9.33088962112401
"7647",9.32863375492257
"7648",9.32533604366123
"7649",9.32398279018271
"7650",9.32350089953875
"7651",9.32101069267187
"7652",9.31888617652533
"7653",9.31821877788557
"7654",9.31714377121074
"7655",9.31581165254996
"7656",9.31567999360078
"7657",9.31551094132861
"7658",9.31291213818433
"7659",9.31236557932761
"7660",9.31102441275719
"7661",9.31076278528399
"7662",9.30880084845538
"7663",9.30422226213226
"7664",9.30410948266061
"7665",9.30410845031059
"7666",9.30158622238954
"7667",9.30156131098803
"7668",9.30109479467736
"7669",9.3005961855323
"7670",9.29989383702626
"7671",9.29772341863482
"7672",9.29747420301988
"7673",9.29682592330334
"7674",9.2958560482345
"7675",9.29553951359654
"7676",9.29212236148306
"7677",9.28992442765367
"7678",9.28727397888859
"7679",9.28467662615712
"7680",9.28282124256821
"7681",9.28123435472653
"7682",9.27874352681359
"7683",9.27857246136747
"7684",9.27706003797184
"7685",9.27698536620322
"7686",9.27630028106442
"7687",9.27623830108641
"7688",9.27528170153885
"7689",9.27340062864071
"7690",9.26854886201387
"7691",9.26852254738639
"7692",9.26832795912822
"7693",9.26823931392673
"7694",9.26776696546845
"7695",9.26770677247486
"7696",9.26612171450363
"7697",9.2656771106984
"7698",9.26463745038994
"7699",9.26336337046728
"7700",9.26236991775081
"7701",9.26230025324117
"7702",9.26163840970217
"7703",9.26085505574766
"7704",9.26024800513155
"7705",9.26007417951365
"7706",9.25770971348479
"7707",9.25684501820909
"7708",9.25540122449348
"7709",9.25487359922963
"7710",9.25359879865521
"7711",9.25102611472256
"7712",9.25033072214853
"7713",9.24936904980308
"7714",9.24923579602955
"7715",9.2481544217541
"7716",9.2469094556988
"7717",9.24683649530488
"7718",9.24545257761904
"7719",9.24489509153988
"7720",9.24405443614492
"7721",9.24382391467154
"7722",9.24363113352601
"7723",9.2432098573086
"7724",9.24308479399006
"7725",9.24307428711358
"7726",9.2430137510078
"7727",9.24159830222198
"7728",9.24027667041662
"7729",9.24000907693386
"7730",9.23960310581483
"7731",9.23710371378719
"7732",9.23673512293404
"7733",9.23642493041857
"7734",9.23571966582947
"7735",9.23511094901234
"7736",9.23499659214985
"7737",9.2345481036409
"7738",9.2329470188362
"7739",9.23199669507594
"7740",9.22991518099392
"7741",9.22969183216965
"7742",9.22956084815337
"7743",9.22785888515446
"7744",9.22781926713072
"7745",9.22773311149002
"7746",9.22655402211909
"7747",9.2251450266703
"7748",9.22427579323239
"7749",9.22382192813471
"7750",9.2228536548098
"7751",9.22125836226207
"7752",9.22075709837683
"7753",9.22068350601196
"7754",9.21259112213181
"7755",9.21230913640905
"7756",9.21082998511777
"7757",9.20987171299863
"7758",9.20978818687456
"7759",9.20970247104568
"7760",9.20929373410168
"7761",9.20923022531239
"7762",9.20879533801977
"7763",9.20848126136467
"7764",9.20614841008281
"7765",9.20607517111902
"7766",9.20605359352671
"7767",9.2059659505867
"7768",9.20433605087566
"7769",9.20298765671367
"7770",9.20216873652296
"7771",9.20098402692987
"7772",9.19959243585753
"7773",9.19951524058379
"7774",9.1992148439595
"7775",9.19725620492916
"7776",9.19546997225453
"7777",9.19437076934498
"7778",9.19121632322128
"7779",9.19116729360655
"7780",9.19095444479137
"7781",9.19023360432525
"7782",9.19013831866491
"7783",9.19010168658176
"7784",9.18813517334783
"7785",9.18767681008321
"7786",9.18724516414312
"7787",9.18434075953448
"7788",9.18153717695259
"7789",9.1809810419671
"7790",9.1783292914382
"7791",9.17671376444209
"7792",9.17591657861384
"7793",9.17486475921399
"7794",9.17419870577178
"7795",9.17353247284644
"7796",9.17343252093721
"7797",9.17039628655787
"7798",9.16973374976015
"7799",9.16845105973014
"7800",9.16756324284963
"7801",9.16707324379384
"7802",9.16614332838816
"7803",9.16595480955676
"7804",9.16516992184336
"7805",9.16432949340268
"7806",9.16350443176305
"7807",9.16126915511338
"7808",9.15938708474228
